text,sarcasm
ﻫﻞ ﺗﻌﻠﻢ :-ﺃﻥ ﺷﺮﺏ الحليب ﻳﻮﻣﻴﺎً ﻳﺴﺎﻋﺪﻙ ﻋﻠﻰ ﺍﻟﺘﺨﻠﺺ ﻣﻦ الحليب ﺍﻟﻤﻮﺟﻮﺩ ﻓﻲ ﺍﻟﺒﻴﺖ ؟-ﺃﻥ ﺍﺳﻢ ﺑﺎﺭﺍﻙ ﺃﻭﺑﺎﻣﺎ ﺍﺫﺍ ﻋﻜﺴﺘﻪ... https://t.co/eBSwegyxpz,0
لو تلاحظون أن كل من نعى وفاة المقبور فيدل كاسترو هم من يجدون في الديكتاتورية ملاذهم ومأواهم #كاسترو,1
"يوسف الحسيني يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان """,1
منشن العنصريين و افضحهم ... أنا رح منشن دونالد ترامب ! https://t.co/NGQp3m7bCr,1
#ولاد_البلد #المنصورة #مصراوي أهالي #المطرية يتضررون من غرق #شارع #مدرسة النصر ورعاية الأمومة بمياه #الصرف_الصحي,0
استمرار تطور وتجديد كوادر التنظيم المسلح لجماعة الإخوان الإرهابية #السادة_المحترمون …,0
المحفوظة في خزائن في الخارج من جانب قيادة النظام البائد وسندان الملفات المحفوظة في واشنطن طيب واضح الثورة لم تكن ضد,1
بعد رفع إسمه من قوائم الوصول أي دور ينتظر الفريق #أحمد_شفيق ؟#مصر https://t.co/VpEPtu6w6Z,0
غوغل تتحكم في بيوت الناس https://t.co/JyHGY1ZQBh,0
RT @amer_alkubaisi: أوباما يكتب عن أخباره باسمه المجرد، وبعض السياسيين العراقيين يكتبون : قال المكتب الإعلامي للنائب فلان !!!,1
وكأن الله يهون علينا  في مصايبنا ربك كريم يا #بنغازي ❤️صيبا نافعا يارب ☔️,0
كوبلر يقترح اختيار رئيس جديد للحكومة الليبية https://t.co/E7A5IDLeMT #ليبيا #Libya,0
من باقي ما اقنعته يشوف هاري بوتر؟ https://t.co/HHcTOWn5di,0
@muhmad_ez يحل ف شرع مين يا امة الاسلام 🎶📣,0
مساعد جوجل الذكي لن يتوفر ضمن أندرويد 7.1 https://t.co/amOpxudUaA  #أخبار #تقنية #Tech https://t.co/TOAPGXSUPo,0
"RT @alkhaleejelarab: المخطط ""الأمريكي - البريطاني"" لابتزاز #السعودية عبر #اليمن  https://t.co/KD6jLBiVgtالرابط البديل https://t.co/DApsi…",0
@AElnagar207 انا عايزة رامي عياش 😍😍😍,0
#رايف_العتيبي هم لفاني ياسعد حزة عصير من بين خلق الله قلبي سطابه حتى بحياتي ياسعد عرقل السير اصبحت كني ميت من عذابه #عبدالمجيد العنزي,0
وفاة فيدل كاسترو.. الحداد يعم كوبا ونقل رماد الزعيم إلى مهد الثورة #كاسترو #الحداد #الزعيم #الثورة… https://t.co/BbHA8k7PPX,0
@DROS_ASEER 📚شرح أصول السُنّة للإمام أحمد✒الشيخ سلطان العرابي📍جامع الراجحي بأبها🕗عصر الجمعة ١٨-٢-١٤٣٨🕗وبعد الم… https://t.co/DqFHkhsqQ9,0
RT @youm7: #اليوم_السابع: المدرسة الأمريكية بالمعادى تزور انتصار أكتوبر لصالح إسرائيلhttps://t.co/iWQDIxfNdv https://t.co/303xJgjEyj,0
#اليمن دعس بالجملة على مرتزقة #الرياض بكافة الجبهات وخاصة بتعز والجوف ومئات الجثث داخل مستشفى الثورة بتعز https://t.co/ruZ0wx1EWO,0
جيش السيسي يهدم بيوتنا؛ لإقامة منطقة عازلة بين سيناء وغزة أين أقنية التصهين؟ لا ورواري العربية يلطم، ولا منتهاه,1
RT @Thamer_photo: تغطيتي المصورة لمباراة #السعودية و #استراليا .. https://t.co/kqZY9C4vw0ما نستغني عن دعمكم 😘😘 https://t.co/3W4zEO43a2,0
دونالد ترامب من اكتر الناس الغبية والمجهزة اللي في التاريخ 😂😂😂😂,1
ميركل : بشار الأسد هو المسؤول الأول عن وقف إطلاق النار في سوريا - https://t.co/tk7nP1ho8A https://t.co/4Ex0Cq4n9Z,0
معوض: ستبقى ذكرى #جبران_تويني حية في كل ضميرhttps://t.co/uGNZkJ6MtW#مين_قتل_جبران,0
مشاهد لعمليات إغاثة المدنيين الذين نزحوا من الأحياء الشرقية لمدينة #حلب إلى مناطق سيطرة #الجيش_السوري في #نقارين.https://t.co/2iFvnmQEvw,0
الحمد لله أن لي ربايغفر الذنبويقبل التوب حليمستيرغفوررحيمجبارعليمحكيم تعرف إلى الله بأسمائه وصفاته #أح…,0
"#نافذة_مصر | ""البنك المركزي المصري"" يوقع اتفاقية تبادل عملات بقيمة 18 مليار يوان مع #الصين#مصرالتفاصيل:... https://t.co/2GR1sqXTR8",0
حازم الببلاوي هراب ومتراجع ولا يستطيع تحمل المسئوليات وحكومته فاشلة #السادة_المحترمون …,1
@mobh_a @AHMEDGARNETT بالعكس، يجب التوقف عن إعطاء هؤولاء ما لا يستحقونه  البلد داخلة تقشف,0
قوات #الاحتلال تقتحم، بلدة العيزرية شرق #القدس المحتلة قبل قليل. https://t.co/xKBMEUVFI6,0
تابعوا الفنانة #ميريام_فارس في #حفلات_في_دبي_مول الليلة بالقرب من الواجهه المائية لنافورة دبي… https://t.co/jnFVw3MTZd,0
في حالة رجوع #احمد_شفيق فعلا ودا مستبعد ، سيحدث انقسام بين صفوف المعرصين ، وعودة قويه لرجالة مبارك. #احمد_شفيق,1
البرلمان العربي يطالب المجتمع الدولي برفض تصريحات #إيران العدوانيةhttps://t.co/D7Gs0veIBP#اطلقوا_سراح_المعتقلين_في_اليمن#الغد_المشرق,0
من ليلة الاربعاء حتى مساء الخميس ستتاثر اجزاء من بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج,0
انت وين تگدر للعراق اردوغان! ابو السكايبي ياهو الجاي ويريد يحتل العراق شكوو شعدنه😏 https://t.co/DxuD2KpNNj,1
قتلوه بسبب هذا القسمقتلوه لانه دعى للعيش المشتركقتلوه لانه يريد وحدة الوطن والمواطنينقتلوه لانه الاقوى… https://t.co/5wBaq14Gsm,0
البرادعي يستقوى بامريكا مرةاخرى و يرسل عصام العريان الي واشنطن شئ مقرف,0
ريجيني جديد؟ https://t.co/HaGWS4Br8M,0
انت مش مضطر تتجوز بالطريقة البضان دي انت بني ادم سواء كنت اجتماعي او انطوائي صدقني دي اسوأ طريقة ممكن تتجوز بيها #جواز_…,0
لم تغلق قناة الفراعين لانها الاكثر كذبا او فجورا ولكن لانها الاقل احترافية فى الكذب والفجور,1
@naji_demani @MousaAlomar يعني على اساس لو ما حلف الناتو والسعودية وتركيا وقطر كنتوا اساسن حسنتوا تسيطروا على مخفر,0
RT @imade13dz: 📹 مفاجأة كبرى تنتظر أمريكا في سورية .. ماهي ؟؟ https://t.co/YswMzhBjCk,0
#البرلمان_البريطاني يستجيب لمطالب المتظاهرين ضد جرائم #النظام_الإيرانيhttps://t.co/qs4EggEpyk#iran#الأمم_المتحدة… https://t.co/YfP8SUvb5V,0
شكرًا فرنسا لما فعلتيه من اجل حلب ولما تفعليه من اجل سورية . مواطن حلبي,0
#مبارك عنده أبناء و #مرسي عنده جماعة الوحيد اللي غلبان في البلد دي هو عدلي منصور تحسه إنه مقطوع من شجرة !,1
انتهاكات الانقلاب القمعية فى جامعة الاسكندرية وصلت مداها باصابات واعتقالات انقذنا يا عزيز يا جبار من طغمة الاستعمار,0
RT @TMZinArabic: تبقت ساعة وعشر دقائق على المناظرة الرئاسية الثانية بين دونالد ترامب وهيلاري كلينتون. https://t.co/GZE9GtcchA,0
#Echomoda “كيت بلانشيت” أول من ترتدي “غوتشي” 2017: قبل أن يسدل أسبوع باريس ستاره، كانت ... https://t.co/xEozjwxY63 #ازياء #فاشن,0
"اليوم.. عرض الفيلم اللبنانى ""بالحلال"" فى #مهرجان_القاهرة_السينمائى.. الساعة 9.30 مساء فى #مسرح_الهناجرللمزيد… https://t.co/FsFrSCxNVM",0
RT @Kalmuqdad: هذا ما خطب به مفتي بشار في #بغدادمفتي الأسد يخطب في بغداد.. ومشايخ السنة يرفضون لقاءه https://t.co/PpFwxRUH57,0
برضو نصف نهائي الرولان غاروس 2011 نولي وفيدرر لما فيدرر وقف انتصارات نولي وأشر بيده : انا الرقم واحد .. كانت مباراة بنت حرام,0
@algrien66690034 @HalabTodayTV ولذلك اصغرنا يفهم ويدرك ما يدور في الوطن العربي من مؤامرات ضدالبلادالمسلمةوجزائرتحت هيمنة فرنسا شئت ام ابيت,0
🔹الثقافة القرآنية🔘 ما يخرج أمتنا من مأزقها و هوانها و ذلها بين الأمم هو العودة الصادقة إلى الرسول ورسالته.💚ذكرئ.المولد.النبوي.الشريف,0
#ماذا_لو_المدارس_مختلطه كان نص الشعب بقي في المتوسط😂😂,1
RT @zaidbenjamin: جوش إيرنست: العراق دولة ذات سيادة وهذه أراضي ذات سيادة والتحالف ضد داعش يعمل هناك بدعوة منهم وسنواصل العمل بالتنسيق مع ال…,0
تم بحمد الله القبض علي عصام العريان شوف بالصورة,0
نقول للرئيس التركي ... #اردوغان_الزم_حدودك#العبادي_يمثل_العراق....,0
@anwarmalek روسيا تم استدعائها من الاعراب لغزو بلاد المسلمين...الم يستلم الرئيس بوتن سيف النصر من بعض الحكام,1
هل عمرك قابلت حد بيفهم وفي نفس الوقت بيدعم المتأسلمين عن قناعة مش للمصلحة؟,1
#مليارات_العمره_علي_هوي_مصركل ماجاء طاري السيسي ذكرو اردوغان   . . ! قاتل الله السياسه التي ذهب ضحيتها الشعوب العربيه سواء بالذبح أوالشتم,0
ندوة دعلاء الأسواني الليلة السابعة مساءً بالمقطم التفاصيل >>,0
من احتفالات عيد #الميلاد المجيد في قرية #المغار في الجليل #فلسطين المحتلة. #Christmas celebrstions in al #maghar... https://t.co/pJsUFbpzLW,0
اعلام النظام السابق مازال قائماً : البلطجة الفكرية أقوى أسلحة اجهاض الثورة ماذا يحدث ؟!,1
ما اسخف مطاردة الارهاب و هو في مجلس الأمن ! #لافروف,1
سبوتنيك: الخارجية الفلسطينية تدين قرار تفعيل الاستيطان الإسرائيلي: دانت الخارجية الفلسطينية، اليوم الاثنين، ق... https://t.co/RP6yXPeMH0,0
